product_id,product_name,category,cluster,segment_name,x,y,z,discount_percentage,sentiment_score,rating_gap,actual_price,rating,rating_count,log_actual_price,log_rating_count,model_algo,pca_total_variance,pca1_variance,pca2_variance,pca3_variance
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,1.2144988864843638,-0.422807522344799,-1.0081492275400676,0.55,0.1339999999999999,0.293,339.0,4.3,13391.0,5.828945617610208,9.502412792729256,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B0789LZTCJ,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.3955052888537026,0.5168906735355983,0.0711838301740503,0.63,0.2403703703703703,0.2198148148148149,799.0,4.2,94363.0,6.684611727667927,11.454914923466722,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B07KSMBL2H,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",2,관심 필요 상품,-0.3825036569073644,1.2564363155140337,0.4195233127609089,0.69,0.3747899159663865,0.1926050420168068,700.0,4.4,426973.0,6.55250788703459,12.964478400427152,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.0804245350826229,-0.7568116953913796,-0.2830326081430242,0.61,0.2401455026455026,0.2199272486772487,899.0,4.2,2262.0,6.802394763324311,7.724446645633537,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09KLVMZ3B,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-1.6575297903718988,0.0281977189843749,-0.4746266743160323,0.6,0.4131623931623931,0.1134188034188034,399.0,4.1,4768.0,5.991464547107982,8.469891918298224,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B083342NKJ,MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.8488068817730015,1.1554496931287686,-1.7805982662292028,0.13,0.2486111111111111,0.2556944444444445,399.0,4.4,18757.0,5.991464547107982,9.839375607068884,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B0B6F7LX4C,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1,프리미엄 베스트셀러,-0.3102406042346031,1.507533284475728,1.811552533558672,0.44,0.4046153846153846,0.1376923076923077,24999.0,4.2,32840.0,10.126631103850338,10.399433013772668,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B082LSVT4B,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones, Tablets, Laptops & Other Type C Devices, PD Technology, 480Mbps Data Sync (RCTT15, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,-0.1893873678897988,0.9933393033600444,-0.9500046686706488,0.38,0.2743181818181818,0.1628409090909091,399.0,4.0,43994.0,5.991464547107982,10.69183127007966,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B08WRBG3XW,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmission(Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.776668663531889,-0.4223241554124452,-0.5849350105287335,0.6,0.1490674603174603,0.2454662698412698,499.0,4.1,13045.0,6.214608098422191,9.476236852356042,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B08DPLCM6T,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1,프리미엄 베스트셀러,0.0096371124193459,1.154118136561988,1.4500234132722087,0.39,0.3783333333333333,0.1708333333333332,21990.0,4.3,11976.0,9.998388557730848,9.390743422947509,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09C6HXFC1,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-2.836494789136809,0.562883795248002,0.1386483965250219,0.46,0.6524242424242425,0.0737878787878788,1799.0,4.5,815.0,7.495541943884256,6.704414354964107,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",2,관심 필요 상품,0.3536515258246391,0.0115566381346315,-0.91416031500933,0.44,0.1380555555555555,0.1709722222222222,499.0,3.7,10962.0,6.214608098422191,9.30228124567454,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09F6S8BT6,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1,프리미엄 베스트셀러,4.814236261179971,-0.522755496361971,0.8297716501093857,0.41,-0.1722448979591836,0.4461224489795918,22900.0,4.3,16299.0,10.038935856711175,9.698920386794851,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09NHVCHS9,Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-2.504958906665664,0.1542579053200242,-0.4796613190984335,0.7,0.4733333333333333,0.0633333333333333,199.0,4.0,9378.0,5.298317366548036,9.14622842650894,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B0B1YVCJ2Y,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1,프리미엄 베스트셀러,1.1836791981184696,0.2542718853489494,1.1727914510297164,0.42,0.2276083467094702,0.2461958266452648,19990.0,4.3,4703.0,9.903037451255743,8.456168489578463,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B01M4GGIVU,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",2,관심 필요 상품,0.3823979104020789,-0.5758684946942921,-0.0405399287835846,0.72,0.206422305764411,0.2367888471177945,699.0,4.2,12153.0,6.551080335043404,9.4054136126953,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1,프리미엄 베스트셀러,1.8649847995707296,1.270411806885758,0.9073734229373452,0.25,0.1713376831501831,0.2543311584249085,19999.0,4.2,34899.0,9.903487552536127,10.46024210819052,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.4486717246088076,0.0610173221637583,-1.666750339768543,0.25,0.1847619047619047,0.2076190476190477,399.0,4.0,2766.0,5.991464547107982,7.925518979786926,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-1.2033335690998683,-0.7778183480681543,-0.0981871164040588,0.51,0.4260416666666666,0.1669791666666668,1999.0,4.4,184.0,7.600902459542082,5.220355825078324,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-0.6573717283723719,0.1664356315964496,0.361311429705266,0.7,0.3606944444444444,0.1796527777777777,999.0,4.3,20850.0,6.907755278982137,9.94515718770752,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,1.120349950440486,-0.0494226767063393,0.1281759019914364,0.73,0.1986274509803922,0.3006862745098039,750.0,4.5,74976.0,6.621405651764134,11.224936678819944,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.0849793526680357,-1.0734491415687768,-0.6088383736283461,0.64,0.1842592592592592,0.2078703703703703,499.0,4.0,1934.0,6.214608098422191,7.567862605463882,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.8654322943904407,-1.4264614858609344,-0.2779490319901447,0.65,0.1592857142857142,0.2803571428571428,1099.0,4.3,974.0,7.003065458786462,6.882437470997847,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,-0.3586612981495819,0.4585770152780555,-2.0983734860016567,0.0,0.3479166666666667,0.1860416666666666,599.0,4.3,355.0,6.396929655216146,5.87493073085203,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,-0.079796369964095,-1.6367295434146227,0.1594876065296324,0.8,0.1749999999999999,0.1925,999.0,3.9,1075.0,6.907755278982137,6.98100574072173,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-2.61116789571262,0.300889023890824,0.7637266846326073,0.85,0.4866666666666666,0.0366666666666667,666.66,3.9,24871.0,6.503779061925392,10.12149795173859,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,-0.1675250078175818,0.4671440404360953,0.2546419585906652,0.53,0.351025641025641,0.2044871794871796,1900.0,4.4,13552.0,7.550135342488429,9.514363204016016,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-1.2339687367985672,-1.4304695786340598,0.2632019599999725,0.8,0.3197368421052631,0.1401315789473685,999.0,4.0,576.0,6.907755278982137,6.3578422665081,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B0B3MMYHYW,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1,프리미엄 베스트셀러,2.5912939704248905,0.4423982296852788,1.2170761289411236,0.28,0.0850271247739602,0.2974864376130199,45999.0,4.2,7298.0,10.736396675471232,8.895492631451633,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09C6HWG18,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.8317831537625484,-1.2205146956159203,-0.3022080635480721,0.51,0.1643621399176955,0.2578189300411523,1999.0,4.2,462.0,7.600902459542082,6.137727054086234,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,1.164519108300732,0.153620964903976,0.0454291077523671,0.7,0.1992375679875679,0.300381216006216,695.0,4.5,107687.0,6.54534966033442,11.58699343632393,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09JPC82QC,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1,프리미엄 베스트셀러,2.123733495465627,0.6674990867699683,1.6130416228661484,0.43,0.1497275741909705,0.2851362129045147,34999.0,4.3,27151.0,10.46310334047155,10.209205987474007,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B07JW1Y6XV,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipad (3 FT Pack of 1, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-1.7854611984859106,0.7989392431159751,0.4709791904004689,0.64,0.4819444444444444,0.0990277777777778,1099.0,4.2,24269.0,7.003065458786462,10.096996298720647,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,2,관심 필요 상품,0.3046624401445547,0.636992880327253,-0.2876321514592894,0.38,0.2895021645021645,0.2152489177489177,1599.0,4.3,12093.0,7.377758908227872,9.400464740833158,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09NJN8L25,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Solid Cable, 1 Meter Long USB Cable for Micro USB Devices (White)(XCD-M11)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0,가성비 호평 상품,-2.504958906665664,0.1542579053200242,-0.4796613190984335,0.7,0.4733333333333333,0.0633333333333333,199.0,4.0,9378.0,5.298317366548036,9.14622842650894,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.3309177083855618,-0.7222285321585512,0.0468176197668482,0.67,0.0533549783549783,0.1333225108225108,999.0,3.3,9792.0,6.907755278982137,9.189423123720797,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,2,관심 필요 상품,-0.3158119810258997,-0.0023096293679768,0.0427294282816844,0.58,0.2906249999999999,0.1746875,1208.0,4.1,8131.0,7.097548850614793,9.003562174748238,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B014I8SSD0,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",2,관심 필요 상품,-0.1274121715250618,2.112695210792224,-0.6521532401921365,0.35,0.3747899159663865,0.1926050420168068,475.0,4.4,426973.0,6.16541785423142,12.964478400427152,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B09L8DSSFH,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Original Samsung TV Remote for LED OLED UHD QLED and Suitable for 6 7 8 Series Samsung TV with Hot Keys BN59-01259E,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",0,가성비 호평 상품,-0.9224905832898008,-1.1367169129454062,-0.2676483841891163,0.6,0.2288744588744588,0.1055627705627705,999.0,3.6,493.0,6.907755278982137,6.202535517187923,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,1.0438886061677783,0.5427589415272003,-0.7782174044651881,0.5,0.1649142462475795,0.2575428768762103,395.0,4.2,92595.0,5.981414211254481,11.436001223156996,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,2,관심 필요 상품,1.3232756910896286,0.4264556361193953,0.0066119955495737,0.45,0.1981968641114982,0.280901567944251,2199.0,4.4,24780.0,7.696212639346407,10.117832509493988,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B0711PVX6Z,"AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Feet, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.9529612903501437,0.1978876476045758,-0.2907441944292833,0.64,0.1649142462475795,0.2575428768762103,500.0,4.2,92595.0,6.2166061010848646,11.436001223156996,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,0.0813574508755934,-0.1052731288315182,0.4298384121800119,0.62,0.2901515151515152,0.2149242424242423,2100.0,4.3,8188.0,7.650168700845001,9.010547069270189,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B07MKFNHKG,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",1,프리미엄 베스트셀러,1.1974369649007448,-0.0384941149818975,0.9693978087670516,0.46,0.1917417417417417,0.2441291291291292,12999.0,4.2,4003.0,9.472704636443671,8.295049140435111,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2,관심 필요 상품,-0.1255036706416523,-1.112846991881893,-1.4987963683773498,0.43,0.2228888888888889,0.2085555555555555,349.0,4.1,314.0,5.857933154483459,5.752572638825633,KMeans,0.7752025104884381,0.3662245464713259,0.2137980102798425,0.1951799537372696
